,0
0,0.9666055532264161
0,1.1094784344625386
0,1.0453218488166345
0,1.0629137976161522
0,1.08950507596495
0,1.0302155665441586
0,0.989232350421942
0,1.0000000099572808
0,1.000000024371134
0,1.000000025038775
0,1.000000019289904
0,1.000000017157041
0,1.0000000345754039
0,1.0000000480725881
0,1.0000000135554301
0,1.0000000125218143
0,1.0000000163106169
0,1.0000000021114148
0,1.000000006033472
0,0.9999999969423203
0,1.0771056923032927
0,1.000000032251717
0,1.0000000300317353
0,1.0000000450502613
0,1.0000000594268659
0,1.000000028156629
0,1.0000000240009386
0,1.0000000237762392
0,1.000000018955791
0,1.0000000199089791
0,1.0000000143004306
0,0.9999999947608523
0,1.000000018937584
0,1.0000000375116833
0,1.0000000625741297
0,1.0000000443345558
0,1.0000000383011616
0,1.0000001624106527
0,1.0000000346250857
0,1.0000000394949193
0,1.0000024857613
0,0.9999999944327898
0,0.9999999911534974
0,1.018615265976326
0,0.9977210398691919
0,1.0027620914173476
0,1.006773897517685
0,1.0052136026969107
0,1.0071393321191844
0,1.0037143622373883
0,0.9998963310883877
0,1.0084607864006152
0,1.0075573399584385
0,0.9977225182994519
0,0.998859308637559
0,1.007761125442736
0,1.0050038188045092
0,0.9966270048515956
0,1.0057118463229384
0,1.0055840425536742
0,1.0058874143504004
0,1.007315634387711
0,1.0591688999219517
0,1.003843393672313
0,1.072938610823067
0,1.1270732388525646
0,1.0005098258140865
0,1.1493781598648796
0,1.0499803120508189
0,1.0029420073878395
0,0.9934914735619936
0,1.0427476231463442
0,0.9887243206933836
0,1.0180605909837228
0,0.9902453681319825
0,0.9896984722468586
0,1.0239912752416145
0,1.028322730993511
0,1.0481459484533069
0,1.1049021204913558
0,1.0702210283057731
0,1.0824078619528512
0,1.0193062183667985
0,1.041168084019229
0,1.0506220569048603
0,0.9783052208626178
0,0.9952234839256338
0,1.0751147460698482
0,0.9238858829204858
0,1.020061649698817
0,1.030425665105945
0,1.0900705936143535
0,1.1231649923736802
0,1.0514391602528828
0,1.034653171032282
0,1.0623765459884238
0,1.036866255239672
0,1.027833436767491
0,1.0869982855354101
