,SMA_daily_60
2000-01-31,0
2000-02-29,0
2000-03-31,0
2000-04-28,0
2000-05-31,0
2000-06-30,0
2000-07-31,0
2000-08-31,0
2000-09-29,0
2000-10-31,0
2000-11-30,0
2000-12-29,0
2001-01-31,0
2001-02-28,0
2001-03-30,0
2001-04-30,0
2001-05-31,0
2001-06-29,0
2001-07-31,0
2001-08-31,0
2001-09-28,0
2001-10-31,0
2001-11-30,0
2001-12-31,0
2002-01-31,0
2002-02-28,0
2002-03-29,0
2002-04-30,0
2002-05-31,0
2002-06-28,0
2002-07-31,0
2002-08-30,0
2002-09-30,0
2002-10-31,0
2002-11-29,0
2002-12-31,0
2003-01-31,0
2003-02-28,0
2003-03-31,0
2003-04-30,0
2003-05-30,0
2003-06-30,0
2003-07-31,0
2003-08-29,0
2003-09-30,0
2003-10-31,0
2003-11-28,0
2003-12-31,0
2004-01-30,0
2004-02-27,0
2004-03-31,0
2004-04-30,0
2004-05-31,0
2004-06-30,0
2004-07-30,0
2004-08-31,0
2004-09-30,0
2004-10-29,0
2004-11-30,0
2004-12-31,0
2005-01-31,0
2005-02-28,0
2005-03-31,0
2005-04-29,0
2005-05-31,0
2005-06-30,0
2005-07-29,0
2005-08-31,0
2005-09-30,0
2005-10-31,0
2005-11-30,0
2005-12-30,0
2006-01-31,0
2006-02-28,0
2006-03-31,0
2006-04-28,0
2006-05-31,0
2006-06-30,0
2006-07-31,0
2006-08-31,0
2006-09-29,0
2006-10-31,0
2006-11-30,0
2006-12-29,0
2007-01-31,0
2007-02-28,0
2007-03-30,0
2007-04-30,0
2007-05-31,0
2007-06-29,0
2007-07-31,0
2007-08-31,0
2007-09-28,0
2007-10-31,0
2007-11-30,0
2007-12-31,0
2008-01-31,0
2008-02-29,0
2008-03-31,0
2008-04-30,0
2008-05-30,0
2008-06-30,0
2008-07-31,0
2008-08-29,0
2008-09-30,0
2008-10-31,0
2008-11-28,0
2008-12-31,0
2009-01-30,0
2009-02-27,0
2009-03-31,0
2009-04-30,0
2009-05-29,0
2009-06-30,0
2009-07-31,0
2009-08-31,0
2009-09-30,0
2009-10-30,0
2009-11-30,0
2009-12-31,0
2010-01-29,0
2010-02-26,0
2010-03-31,0
2010-04-30,0
2010-05-31,0
2010-06-30,0
2010-07-30,7.8705
2010-08-31,8.0443
2010-09-30,8.8854
2010-10-29,10.3835
2010-11-30,11.7791
2010-12-31,13.3809
2011-01-31,14.7368
2011-02-28,15.9548
2011-03-31,17.2076
2011-04-29,18.1408
2011-05-31,18.8329
2011-06-30,18.6682
2011-07-29,18.1071
2011-08-31,16.6944
2011-09-30,15.4921
2011-10-31,14.0831
2011-11-30,14.5509
2011-12-30,15.8209
2012-01-31,18.0903
2012-02-29,20.5821
2012-03-30,22.5480
2012-04-30,23.3597
2012-05-31,22.6325
2012-06-29,21.9585
2012-07-31,21.7262
2012-08-31,23.5553
2012-09-28,25.5629
2012-10-31,27.7429
2012-11-30,28.5344
2012-12-31,29.7686
2013-01-31,32.1163
2013-02-28,34.3924
2013-03-29,0
2013-04-30,35.9511
2013-05-31,36.8614
2013-06-28,37.6565
2013-07-31,39.7130
2013-08-30,40.5932
2013-09-30,41.7005
2013-10-31,43.4662
2013-11-29,45.0457
2013-12-31,46.2783
2014-01-31,47.0971
2014-02-28,48.4165
2014-03-31,51.1118
2014-04-30,53.5913
2014-05-30,56.3850
2014-06-30,58.5322
2014-07-31,61.0835
2014-08-29,63.9095
2014-09-30,66.9928
