,MOM_daily_20
2000-01-31,0
2000-02-29,0
2000-03-31,0
2000-04-28,0
2000-05-31,0
2000-06-30,0
2000-07-31,0
2000-08-31,0
2000-09-29,0
2000-10-31,0
2000-11-30,0
2000-12-29,0
2001-01-31,0
2001-02-28,0
2001-03-30,0
2001-04-30,0
2001-05-31,0
2001-06-29,0
2001-07-31,0
2001-08-31,0
2001-09-28,0
2001-10-31,0
2001-11-30,0
2001-12-31,0
2002-01-31,0
2002-02-28,0
2002-03-29,0
2002-04-30,0
2002-05-31,0
2002-06-28,0
2002-07-31,0
2002-08-30,0
2002-09-30,0
2002-10-31,0
2002-11-29,0
2002-12-31,0
2003-01-31,0
2003-02-28,0
2003-03-31,0
2003-04-30,0
2003-05-30,0
2003-06-30,0
2003-07-31,0
2003-08-29,0
2003-09-30,0
2003-10-31,0
2003-11-28,0
2003-12-31,0
2004-01-30,0
2004-02-27,0
2004-03-31,0
2004-04-30,0
2004-05-31,0
2004-06-30,0
2004-07-30,0
2004-08-31,0
2004-09-30,0
2004-10-29,0
2004-11-30,0
2004-12-31,0
2005-01-31,0
2005-02-28,0
2005-03-31,0
2005-04-29,0
2005-05-31,0
2005-06-30,0
2005-07-29,0
2005-08-31,0
2005-09-30,0
2005-10-31,0
2005-11-30,0
2005-12-30,0
2006-01-31,0
2006-02-28,0
2006-03-31,0
2006-04-28,0
2006-05-31,0
2006-06-30,0
2006-07-31,0
2006-08-31,0
2006-09-29,0
2006-10-31,0
2006-11-30,0
2006-12-29,0
2007-01-31,0
2007-02-28,0
2007-03-30,0
2007-04-30,0
2007-05-31,0
2007-06-29,0
2007-07-31,0
2007-08-31,0
2007-09-28,0
2007-10-31,0
2007-11-30,0
2007-12-31,0
2008-01-31,0
2008-02-29,0
2008-03-31,0
2008-04-30,0
2008-05-30,0
2008-06-30,0
2008-07-31,0
2008-08-29,0
2008-09-30,0
2008-10-31,0
2008-11-28,0
2008-12-31,0
2009-01-30,0
2009-02-27,0
2009-03-31,0
2009-04-30,0
2009-05-29,0
2009-06-30,0
2009-07-31,0
2009-08-31,0
2009-09-30,0
2009-10-30,0
2009-11-30,0
2009-12-31,0
2010-01-29,0
2010-02-26,0
2010-03-31,0
2010-04-30,0
2010-05-31,0
2010-06-30,0
2010-07-30,0
2010-08-31,0
2010-09-30,0.6301
2010-10-29,0.7924
2010-11-30,-0.1050
2010-12-31,6.6352
2011-01-31,4.5921
2011-02-28,7.0457
2011-03-31,-1.1504
2011-04-29,3.2794
2011-05-31,-4.3057
2011-06-30,0.2100
2011-07-29,-6.6352
2011-08-31,-2.6827
2011-09-30,-2.3008
2011-10-31,4.0957
2011-11-30,0.0573
2011-12-30,-1.6373
2012-01-31,5.5946
2012-02-29,3.4083
2012-03-30,2.8832
2012-04-30,-0.7256
2012-05-31,-4.6685
2012-06-29,3.6470
2012-07-31,-0.4964
2012-08-31,0.9738
2012-09-28,2.0908
2012-10-31,-0.8020
2012-11-30,-1.6325
2012-12-31,1.7568
2013-01-31,2.0717
2013-02-28,2.2340
2013-03-29,0
2013-04-30,-0.8306
2013-05-31,3.4465
2013-06-28,0.1623
2013-07-31,1.2411
2013-08-30,1.3366
2013-09-30,0.0382
2013-10-31,4.0861
2013-11-29,0.3437
2013-12-31,3.0073
2014-01-31,4.2293
2014-02-28,8.0004
2014-03-31,2.7686
2014-04-30,-1.2507
2014-05-30,1.5657
2014-06-30,3.6088
2014-07-31,-4.0575
2014-08-29,5.8428
